Fecha,Hora,Origen,Destino,Clase,Precio,VueloID,Gate
2026-05-10,03:23,PAR,LAX,Primera Clase,1148,321,G11
2026-04-16,02:31,LAX,IST,Turista,1100,357,G7
2026-04-18,14:20,LON,IST,Primera Clase,540,128,G5
2026-04-23,15:20,TYO,PAR,Turista,105,225,G18
2026-04-28,12:35,CAN,PEK,Primera Clase,270,135,G16
2026-04-15,14:25,LON,CAN,Turista,950,774,G13
2026-05-14,16:05,MAD,DFW,Primera Clase,1148,912,G4
2026-04-22,22:54,LAX,AMS,Turista,850,483,G9
2026-04-18,11:56,TYO,DXB,Primera Clase,1013,458,G10
2026-05-07,03:47,MAD,SAO,Turista,1000,716,G19
2026-05-11,02:59,IST,MAD,Primera Clase,675,511,G4
2026-05-08,19:03,LON,PAR,Turista,150,368,G14
2026-05-14,01:23,SAO,DFW,Primera Clase,1283,203,G17
2026-05-06,00:35,DXB,PAR,Turista,700,997,G16
2026-04-16,00:03,MAD,IST,Primera Clase,675,201,G16
2026-04-15,19:18,AMS,LON,Turista,150,904,G12
2026-05-14,06:12,DFW,ATL,Primera Clase,270,616,G19
2026-05-13,02:10,MAD,SIN,Turista,1000,742,G12
2026-04-30,05:39,AMS,PEK,Primera Clase,1215,533,G2
2026-04-21,00:03,IST,LAX,Turista,2999,861,G4
2026-04-23,18:14,LON,AMS,Primera Clase,203,240,G15
2026-05-07,13:08,PAR,AMS,Turista,180,703,G17
2026-05-07,03:03,LAX,ATL,Primera Clase,540,502,G1
2026-04-15,13:24,PAR,SAO,Turista,1050,958,G20
2026-04-30,03:19,DXB,FRA,Primera Clase,810,531,G2
2026-04-29,09:23,FRA,SIN,Turista,900,477,G9
2026-04-28,01:47,FRA,TYO,Primera Clase,1283,102,G6
2026-05-09,20:20,TYO,MAD,Turista,1100,922,G12
2026-05-11,21:40,AMS,TYO,Primera Clase,1350,103,G16
2026-04-17,13:34,FRA,IST,Turista,350,239,G14
2026-04-23,10:10,FRA,PEK,Primera Clase,1148,804,G19
2026-04-17,00:15,LAX,DFW,Turista,300,606,G15
2026-04-18,14:25,CAN,SAO,Primera Clase,2295,392,G5
2026-05-02,21:11,LON,FRA,Turista,200,324,G9
2026-04-24,09:13,ATL,MAD,Primera Clase,1080,979,G8
2026-05-04,16:37,LON,ATL,Turista,700,647,G10
2026-04-24,06:41,DXB,PAR,Primera Clase,945,109,G8
2026-05-06,22:14,DFW,LAX,Turista,300,815,G20
2026-05-11,17:22,LON,TYO,Primera Clase,1350,159,G1
2026-05-13,04:00,DXB,PAR,Turista,700,879,G6
2026-05-07,19:53,LAX,TYO,Primera Clase,1215,652,G19
2026-04-20,11:46,MAD,SAO,Turista,1000,219,G6
2026-04-21,02:57,CAN,DFW,Primera Clase,1620,712,G15
2026-04-16,22:46,TYO,DFW,Turista,1350,298,G11
2026-04-15,08:37,CAN,PAR,Primera Clase,1283,411,G17
2026-04-20,01:17,ATL,DFW,Turista,200,351,G6
2026-05-03,09:35,DXB,FRA,Primera Clase,810,871,G11
2026-05-09,21:33,LON,PAR,Turista,150,461,G19
2026-04-29,08:57,PEK,MAD,Primera Clase,1283,828,G5
2026-05-09,07:55,PEK,SIN,Turista,600,388,G9
2026-04-15,19:39,TYO,LON,Primera Clase,1350,981,G4
2026-04-30,10:47,CAN,AMS,Turista,900,852,G18
2026-04-16,16:42,PEK,AMS,Primera Clase,1215,216,G13
2026-05-05,22:44,PAR,SAO,Turista,1050,696,G6
2026-04-20,20:04,LON,DXB,Primera Clase,878,906,G19
2026-04-18,00:54,CAN,PAR,Turista,950,418,G8
2026-04-23,15:56,IST,SIN,Primera Clase,1080,954,G20
2026-05-07,15:00,IST,AMS,Turista,450,698,G18
2026-04-25,14:37,FRA,SIN,Primera Clase,1215,597,G4
2026-05-13,00:20,DXB,TYO,Turista,750,339,G17
2026-04-27,19:38,PAR,ATL,Primera Clase,1013,662,G1
2026-05-05,22:25,MAD,AMS,Turista,200,431,G14
2026-05-08,09:42,DXB,DFW,Primera Clase,1620,461,G4
2026-05-09,12:14,PAR,SAO,Turista,1050,766,G12
2026-04-21,00:56,DXB,SIN,Primera Clase,810,409,G6
2026-05-03,07:11,TYO,LAX,Turista,900,738,G14
2026-04-29,17:52,MAD,IST,Primera Clase,675,583,G19
2026-05-07,10:07,MAD,FRA,Turista,250,569,G14
2026-04-29,12:59,FRA,DFW,Primera Clase,1148,253,G12
2026-04-21,22:39,FRA,IST,Turista,350,266,G5
2026-04-29,11:13,AMS,ATL,Primera Clase,1053,436,G12
2026-04-15,08:49,AMS,DXB,Turista,650,768,G2
2026-04-30,03:03,DXB,SIN,Primera Clase,810,261,G14
2026-04-29,17:14,ATL,FRA,Turista,800,425,G15
2026-05-09,13:14,LAX,PAR,Primera Clase,1148,560,G10
2026-04-27,18:37,IST,TYO,Turista,900,226,G17
2026-05-14,19:09,ATL,SIN,Primera Clase,2025,698,G9
2026-04-28,20:05,AMS,IST,Turista,450,892,G9
2026-05-09,14:53,AMS,DXB,Primera Clase,878,745,G13
2026-05-01,03:11,PEK,SIN,Turista,600,512,G19
2026-04-23,07:04,DXB,SIN,Primera Clase,810,766,G5
2026-04-29,18:14,DXB,AMS,Turista,650,622,G20
2026-04-22,06:15,AMS,MAD,Primera Clase,270,302,G8
2026-05-08,03:55,DFW,IST,Turista,1000,474,G1
2026-05-14,07:20,PAR,ATL,Primera Clase,1013,798,G2
2026-05-09,16:56,CAN,TYO,Turista,550,241,G5
2026-05-12,15:50,TYO,PAR,Primera Clase,142,435,G10
2026-04-21,03:48,PEK,DXB,Turista,700,354,G17
2026-05-11,15:51,AMS,LON,Primera Clase,203,687,G19
2026-04-29,05:49,DXB,PEK,Turista,700,787,G19
2026-05-03,15:19,LON,MAD,Primera Clase,270,556,G3
2026-05-13,15:59,IST,LON,Turista,900,350,G17
2026-05-09,18:29,TYO,DFW,Primera Clase,1823,561,G10
2026-04-29,09:00,AMS,DFW,Turista,800,988,G5
2026-04-23,21:13,MAD,SIN,Primera Clase,1350,383,G10
2026-04-29,20:08,CAN,PEK,Turista,200,171,G8
2026-05-09,09:17,CAN,DFW,Primera Clase,1620,835,G7
2026-05-05,06:05,DXB,PAR,Turista,700,364,G18
2026-05-04,07:36,LAX,PEK,Primera Clase,1485,869,G12
2026-04-29,21:11,TYO,LAX,Turista,900,475,G13
2026-04-22,07:49,LAX,TYO,Primera Clase,1215,685,G18
2026-04-25,18:39,MAD,AMS,Turista,200,571,G14
2026-05-02,16:09,IST,FRA,Primera Clase,473,640,G12
2026-04-15,04:49,FRA,LON,Turista,200,482,G5
2026-04-24,02:07,FRA,LON,Primera Clase,270,714,G20
2026-04-22,16:13,DFW,AMS,Turista,800,910,G17
2026-04-28,16:48,TYO,MAD,Primera Clase,1485,748,G4
2026-04-26,18:41,FRA,IST,Turista,350,954,G15
2026-04-29,15:43,CAN,AMS,Primera Clase,1215,886,G3
2026-04-30,18:20,SIN,PAR,Turista,950,999,G2
2026-04-27,01:51,AMS,ATL,Primera Clase,1053,147,G19
2026-04-15,03:51,DFW,AMS,Turista,800,915,G10
2026-05-05,02:47,DXB,SAO,Primera Clase,1890,532,G2
2026-05-06,18:14,LON,FRA,Turista,200,467,G14
2026-04-18,18:32,IST,AMS,Primera Clase,608,793,G1
2026-04-26,09:57,LAX,FRA,Turista,900,232,G1
2026-05-13,19:14,PEK,DFW,Primera Clase,1553,324,G11
2026-04-26,00:06,DFW,DXB,Turista,1200,757,G4
2026-04-30,12:55,TYO,MAD,Primera Clase,1485,566,G18
2026-05-11,03:15,PAR,MAD,Turista,200,730,G7
2026-05-03,07:23,LON,TYO,Primera Clase,1350,405,G9
2026-05-01,23:05,ATL,SAO,Turista,900,848,G12
2026-04-16,11:57,AMS,ATL,Primera Clase,1053,429,G15
2026-05-11,13:00,IST,LAX,Turista,2999,981,G14
2026-05-12,07:45,MAD,PAR,Primera Clase,270,181,G11
2026-05-10,00:31,PAR,SAO,Turista,1050,487,G15
2026-04-29,20:22,DXB,LON,Primera Clase,878,254,G8
2026-04-19,17:46,MAD,DFW,Turista,850,915,G16
2026-05-13,19:34,TYO,PAR,Primera Clase,142,720,G18
2026-04-15,03:10,PAR,AMS,Turista,180,679,G20
2026-04-25,22:58,PAR,LAX,Primera Clase,1148,458,G9
2026-05-03,05:30,CAN,IST,Turista,800,142,G19
2026-04-29,18:44,IST,TYO,Primera Clase,1215,642,G8
2026-04-28,08:18,LAX,ATL,Turista,400,247,G4
2026-04-23,00:42,AMS,MAD,Primera Clase,270,330,G6
2026-04-21,11:43,AMS,TYO,Turista,1000,947,G1
2026-04-19,06:08,ATL,DFW,Primera Clase,270,322,G2
2026-04-19,18:37,DXB,LON,Turista,650,142,G13
2026-04-17,21:19,DFW,SAO,Primera Clase,1283,401,G8
2026-04-24,19:22,DFW,LAX,Turista,300,931,G11
2026-05-03,12:11,MAD,DXB,Primera Clase,1013,273,G2
2026-05-09,06:17,CAN,AMS,Turista,900,747,G12
2026-04-21,00:50,LON,SAO,Primera Clase,1485,544,G3
2026-04-27,02:11,PEK,SAO,Turista,1700,368,G14
2026-05-07,02:09,DFW,DXB,Primera Clase,1620,398,G10
2026-04-21,19:19,CAN,PEK,Turista,200,468,G9
2026-05-14,09:20,TYO,IST,Primera Clase,1215,915,G18
2026-04-26,15:28,DXB,DFW,Turista,1200,970,G12
2026-04-28,07:18,DXB,LAX,Primera Clase,1755,777,G2
2026-05-04,17:48,PAR,ATL,Turista,750,329,G16
2026-05-08,01:10,LON,MAD,Primera Clase,270,848,G19
2026-05-11,04:02,MAD,SIN,Turista,1000,977,G6
2026-04-17,00:20,IST,AMS,Primera Clase,608,169,G2
2026-04-21,01:15,LON,MAD,Turista,200,279,G3
2026-05-01,11:33,FRA,LON,Primera Clase,270,257,G8
2026-04-23,09:41,IST,LON,Turista,900,235,G1
2026-04-25,07:53,SIN,MAD,Primera Clase,1350,673,G9
2026-05-13,05:23,TYO,LAX,Turista,900,614,G6
2026-05-08,14:25,LON,AMS,Primera Clase,203,798,G12
2026-05-10,20:51,SIN,PAR,Turista,950,482,G16
2026-05-02,10:39,ATL,SIN,Primera Clase,2025,972,G19
2026-04-21,17:36,CAN,TYO,Turista,550,743,G19
2026-05-01,18:57,LAX,FRA,Primera Clase,1215,518,G7
2026-05-12,20:37,MAD,FRA,Turista,250,722,G11
2026-05-10,10:11,PEK,LON,Primera Clase,1215,566,G16
2026-05-08,01:52,FRA,TYO,Turista,950,851,G7
2026-04-24,14:18,IST,SIN,Primera Clase,1080,882,G5
2026-04-20,18:16,DXB,DFW,Turista,1200,298,G5
2026-04-15,22:19,CAN,AMS,Primera Clase,1215,866,G20
2026-05-03,01:26,SIN,PAR,Turista,950,479,G19
2026-04-15,14:31,IST,AMS,Primera Clase,608,194,G8
2026-05-08,12:43,DXB,PAR,Turista,700,445,G15
2026-04-25,23:10,DXB,SIN,Primera Clase,810,743,G9
2026-05-08,19:37,PEK,DXB,Turista,700,160,G7
2026-04-27,09:21,SIN,IST,Primera Clase,1080,271,G3
2026-05-03,15:16,IST,FRA,Turista,350,202,G5
2026-05-12,15:57,CAN,DFW,Primera Clase,1620,211,G18
2026-04-19,02:40,DXB,PEK,Turista,700,658,G10
2026-04-20,18:55,LON,TYO,Primera Clase,1350,555,G10
2026-04-23,18:22,CAN,PEK,Turista,200,621,G14
2026-04-29,12:45,DFW,DXB,Primera Clase,1620,469,G10
2026-05-05,15:15,DXB,LAX,Turista,1300,264,G20
2026-05-01,20:36,ATL,LAX,Primera Clase,540,459,G10
2026-04-18,01:10,LON,LAX,Turista,800,901,G13
2026-04-26,10:06,IST,FRA,Primera Clase,473,216,G5
2026-04-17,03:03,TYO,LON,Turista,1000,152,G8
2026-05-12,01:49,PAR,SIN,Primera Clase,1283,379,G11
2026-05-05,02:21,ATL,TYO,Turista,1400,915,G6
2026-05-11,03:33,MAD,DFW,Primera Clase,1148,983,G2
2026-05-12,16:24,AMS,IST,Turista,450,838,G3
2026-05-14,21:38,LAX,FRA,Primera Clase,1215,461,G19
2026-05-04,03:36,MAD,AMS,Turista,200,658,G3
2026-04-16,00:03,LAX,ATL,Primera Clase,540,614,G4
2026-05-02,15:18,CAN,PAR,Turista,950,748,G9
2026-05-10,04:43,CAN,IST,Primera Clase,1080,536,G20
2026-04-18,16:22,FRA,PAR,Turista,150,338,G5
2026-05-03,19:50,LAX,PEK,Primera Clase,1485,464,G20
2026-05-05,01:25,CAN,TYO,Turista,550,808,G14
2026-04-30,06:42,CAN,PEK,Primera Clase,270,214,G12
2026-04-23,11:46,SIN,DFW,Turista,1400,301,G17
2026-04-25,12:24,IST,DFW,Primera Clase,1350,752,G19
2026-04-15,22:28,DFW,CAN,Turista,1200,169,G13
2026-04-23,07:34,LON,TYO,Primera Clase,1350,328,G17
2026-05-14,19:04,DFW,MAD,Turista,850,780,G7
2026-05-13,06:00,ATL,TYO,Primera Clase,1890,916,G19
2026-05-12,04:04,AMS,MAD,Turista,200,593,G20
2026-04-18,00:26,IST,SAO,Primera Clase,1620,976,G3
2026-05-06,11:26,LON,LAX,Turista,800,251,G10
2026-04-21,15:47,LAX,ATL,Primera Clase,540,432,G6
2026-04-20,06:12,DFW,LAX,Turista,300,916,G4
2026-05-08,03:22,ATL,FRA,Primera Clase,1080,262,G4
2026-04-27,07:02,AMS,TYO,Turista,1000,797,G14
2026-05-06,22:58,AMS,MAD,Primera Clase,270,250,G5
2026-04-26,13:44,PEK,AMS,Turista,900,208,G8
2026-05-02,18:57,FRA,TYO,Primera Clase,1283,891,G3
2026-04-16,12:36,FRA,LON,Turista,200,483,G16
2026-04-30,08:05,LON,LAX,Primera Clase,1080,466,G1
2026-04-16,07:02,PAR,ATL,Turista,750,373,G13
2026-05-12,20:57,LON,TYO,Primera Clase,1350,604,G7
2026-04-26,13:25,TYO,LAX,Turista,900,644,G18
2026-04-30,23:56,ATL,MAD,Primera Clase,1080,237,G15
2026-05-12,14:02,DXB,LON,Turista,650,875,G6
2026-05-09,19:36,SIN,LON,Primera Clase,1215,631,G2
2026-04-25,03:30,LON,FRA,Turista,200,134,G8
2026-04-16,13:56,AMS,DXB,Primera Clase,878,691,G4
2026-05-07,03:27,FRA,DFW,Turista,850,849,G20
2026-05-03,22:54,DXB,LAX,Primera Clase,1755,374,G18
2026-04-22,09:03,DXB,CAN,Turista,650,373,G12
2026-05-11,22:49,AMS,SIN,Primera Clase,1283,817,G6
2026-05-05,07:26,DXB,CAN,Turista,650,577,G8
2026-04-18,08:30,PAR,DXB,Primera Clase,945,788,G13
2026-05-02,04:13,CAN,DFW,Turista,1200,975,G14
2026-05-07,10:08,LON,PAR,Primera Clase,203,792,G10
2026-04-29,17:11,AMS,LAX,Turista,850,739,G8
2026-05-04,10:53,CAN,LAX,Primera Clase,1553,888,G4
2026-04-26,04:06,PAR,SAO,Turista,1050,804,G1
2026-04-21,02:43,LON,DXB,Primera Clase,878,517,G10
2026-04-29,01:11,LAX,SIN,Turista,1400,312,G10
2026-05-06,22:06,MAD,DXB,Primera Clase,1013,965,G15
2026-05-14,05:28,DXB,TYO,Turista,750,294,G9
2026-05-02,09:15,TYO,IST,Primera Clase,1215,923,G18
2026-04-29,03:58,LAX,ATL,Turista,400,953,G19
2026-05-11,15:37,PEK,LON,Primera Clase,1215,942,G17
2026-05-14,09:06,FRA,IST,Turista,350,631,G10
2026-04-17,14:17,MAD,PAR,Primera Clase,270,167,G15
2026-04-20,03:00,DFW,PAR,Turista,800,880,G8
2026-04-19,13:57,IST,MAD,Primera Clase,675,959,G18
2026-05-14,15:21,IST,DXB,Turista,400,867,G5
2026-05-10,04:14,AMS,LAX,Primera Clase,1148,797,G5
2026-04-22,23:37,AMS,SAO,Turista,1050,580,G6
2026-05-12,08:21,LAX,DFW,Primera Clase,405,920,G18
2026-04-22,16:05,LON,CAN,Turista,950,289,G18
2026-04-19,06:17,AMS,SAO,Primera Clase,1418,462,G11
2026-05-07,02:16,TYO,SIN,Turista,700,992,G20
2026-05-06,16:17,TYO,IST,Primera Clase,1215,740,G12
2026-04-19,00:10,FRA,TYO,Turista,950,717,G1
2026-04-25,01:22,IST,SIN,Primera Clase,1080,168,G13
2026-05-04,11:48,MAD,SAO,Turista,1000,581,G20
2026-05-10,21:54,FRA,IST,Primera Clase,473,487,G3
2026-05-13,18:18,AMS,LAX,Turista,850,647,G3
2026-04-21,08:23,ATL,TYO,Primera Clase,1890,895,G11
2026-05-01,08:43,TYO,DXB,Turista,750,117,G18
2026-04-15,12:08,LAX,DFW,Primera Clase,405,752,G12
2026-05-11,04:06,PEK,SAO,Turista,1700,281,G19
2026-05-09,01:07,DFW,AMS,Primera Clase,1080,286,G16
2026-04-24,16:34,LAX,FRA,Turista,900,373,G2
2026-04-25,13:58,AMS,TYO,Primera Clase,1350,436,G8
2026-04-16,07:04,AMS,LON,Turista,150,952,G6
2026-05-13,17:11,LAX,PAR,Primera Clase,1148,156,G18
2026-04-19,19:02,IST,AMS,Turista,450,963,G11
2026-04-15,12:51,AMS,TYO,Primera Clase,1350,477,G15
2026-04-24,00:23,LON,IST,Turista,400,193,G7
2026-04-20,17:41,IST,TYO,Primera Clase,1215,696,G5
2026-04-28,02:40,PAR,ATL,Turista,750,961,G16
2026-05-09,10:02,LAX,ATL,Primera Clase,540,184,G12
2026-05-01,04:02,TYO,LAX,Turista,900,453,G4
2026-05-14,01:15,PEK,DFW,Primera Clase,1553,179,G15
2026-05-06,16:45,CAN,LON,Turista,950,397,G20
2026-04-26,23:33,AMS,MAD,Primera Clase,270,978,G15
2026-04-29,18:36,CAN,PAR,Turista,950,559,G2
2026-04-16,22:40,MAD,SIN,Primera Clase,1350,374,G19
2026-04-17,03:29,SIN,TYO,Turista,700,325,G15
2026-05-13,05:26,AMS,LON,Primera Clase,203,947,G18
2026-05-02,13:12,DFW,DXB,Turista,1200,450,G6
2026-05-03,02:38,AMS,LAX,Primera Clase,1148,196,G5
2026-05-08,17:56,FRA,DFW,Turista,850,478,G1
2026-04-19,15:44,MAD,IST,Primera Clase,675,381,G13
2026-05-03,11:40,AMS,LON,Turista,150,747,G8
2026-05-08,01:08,MAD,SAO,Primera Clase,1350,697,G8
2026-05-02,13:16,AMS,LAX,Turista,850,228,G6
2026-05-05,15:39,MAD,PAR,Primera Clase,270,795,G16
2026-04-20,10:57,SIN,LON,Turista,900,439,G8
2026-04-30,05:01,PEK,DFW,Primera Clase,1553,445,G12
2026-05-13,13:47,PEK,DXB,Turista,700,287,G18
2026-05-13,15:09,DFW,SAO,Primera Clase,1283,987,G12
2026-04-18,20:08,SIN,PAR,Turista,950,614,G19
2026-04-21,16:59,DXB,FRA,Primera Clase,810,609,G19
2026-05-13,04:29,MAD,SIN,Turista,1000,468,G3
2026-04-23,02:14,PEK,SAO,Primera Clase,2295,707,G8
2026-04-28,07:56,FRA,TYO,Turista,950,384,G5
2026-04-16,04:06,CAN,AMS,Primera Clase,1215,110,G12
2026-05-09,04:30,PAR,DXB,Turista,700,444,G18
2026-04-30,19:19,LAX,DFW,Primera Clase,405,169,G17
2026-04-24,11:46,LON,ATL,Turista,700,659,G10
2026-04-24,14:48,MAD,SIN,Primera Clase,1350,966,G7
2026-05-11,07:18,DXB,AMS,Turista,650,580,G5
2026-05-03,15:06,ATL,FRA,Primera Clase,1080,555,G18
2026-05-08,07:42,CAN,LAX,Turista,1150,190,G14
2026-04-28,07:36,MAD,AMS,Primera Clase,270,307,G14
2026-05-10,21:47,CAN,IST,Turista,800,835,G13
2026-04-17,20:36,IST,LAX,Primera Clase,4049,463,G15
2026-04-28,18:22,LAX,SIN,Turista,1400,356,G19
2026-04-19,00:37,ATL,SAO,Primera Clase,1215,352,G8
2026-04-30,06:22,DXB,LON,Turista,650,448,G19
2026-05-04,06:03,SIN,TYO,Primera Clase,945,572,G3
2026-04-18,21:26,LAX,SIN,Turista,1400,900,G17
2026-04-17,06:23,DFW,PAR,Primera Clase,1080,481,G6
2026-05-05,09:31,IST,DFW,Turista,1000,386,G3
2026-05-03,03:49,TYO,LON,Primera Clase,1350,961,G20
2026-05-02,00:54,PEK,MAD,Turista,950,752,G2
2026-04-21,11:31,LAX,SIN,Primera Clase,1890,664,G4
2026-04-23,18:31,FRA,LON,Turista,200,574,G12
2026-04-21,18:29,AMS,SAO,Primera Clase,1418,791,G15
2026-05-13,04:19,SIN,IST,Turista,800,852,G3
2026-04-17,01:11,TYO,SIN,Primera Clase,945,336,G18
2026-05-14,19:03,MAD,SIN,Turista,1000,903,G13
2026-05-10,04:06,AMS,LAX,Primera Clase,1148,263,G12
2026-05-05,12:32,IST,LON,Turista,900,508,G6
2026-05-10,00:45,MAD,IST,Primera Clase,675,606,G3
2026-04-21,02:46,LON,TYO,Turista,1000,442,G19
2026-04-18,11:40,PAR,SIN,Primera Clase,1283,226,G2
2026-05-02,20:57,AMS,PEK,Turista,900,893,G6
2026-04-29,01:24,ATL,MAD,Primera Clase,1080,863,G4
2026-05-05,16:09,ATL,LAX,Turista,400,979,G18
2026-04-29,02:35,LAX,SIN,Primera Clase,1890,797,G13
2026-04-24,05:10,DXB,TYO,Turista,750,762,G14
2026-04-20,01:32,CAN,PAR,Primera Clase,1283,489,G17
2026-04-18,04:30,IST,MAD,Turista,500,342,G4
2026-05-14,20:17,ATL,TYO,Primera Clase,1890,974,G6
2026-04-20,23:34,AMS,IST,Turista,450,831,G3
2026-04-30,13:13,IST,DFW,Primera Clase,1350,256,G13
2026-04-29,17:56,AMS,LON,Turista,150,161,G2
2026-04-25,08:32,AMS,ATL,Primera Clase,1053,873,G12
2026-04-19,17:24,CAN,IST,Turista,800,372,G2
2026-05-12,14:22,LON,TYO,Primera Clase,1350,824,G16
2026-05-14,09:48,ATL,TYO,Turista,1400,421,G1
2026-05-02,05:22,PAR,SAO,Primera Clase,1418,106,G7
2026-05-05,19:14,PAR,DXB,Turista,700,897,G5
2026-05-02,18:42,AMS,MAD,Primera Clase,270,257,G11
2026-04-20,22:37,FRA,PAR,Turista,150,866,G14
2026-05-11,10:25,DXB,SAO,Primera Clase,1890,641,G6
2026-04-20,20:13,CAN,TYO,Turista,550,607,G8
2026-05-07,17:13,LON,MAD,Primera Clase,270,884,G9
2026-05-08,09:09,DFW,MAD,Turista,850,867,G17
2026-05-12,05:50,TYO,LAX,Primera Clase,1215,444,G20
2026-05-08,13:02,AMS,PEK,Turista,900,994,G11
2026-05-01,08:39,SAO,ATL,Primera Clase,1215,658,G16
2026-04-30,09:21,IST,AMS,Turista,450,801,G6
2026-05-14,00:54,DXB,FRA,Primera Clase,810,749,G7
2026-04-20,13:49,SIN,PAR,Turista,950,973,G8
2026-04-30,08:56,AMS,ATL,Primera Clase,1053,900,G14
2026-04-22,00:39,DXB,TYO,Turista,750,469,G2
2026-05-06,02:07,AMS,DXB,Primera Clase,878,348,G17
2026-05-11,02:21,CAN,AMS,Turista,900,284,G14
2026-04-15,21:22,DXB,TYO,Primera Clase,1013,514,G7
2026-04-21,01:37,ATL,DFW,Turista,200,127,G20
2026-05-14,06:53,CAN,IST,Primera Clase,1080,431,G11
2026-05-05,01:31,TYO,DXB,Turista,750,317,G12
2026-04-30,01:56,FRA,IST,Primera Clase,473,802,G10
2026-04-25,17:04,MAD,AMS,Turista,200,998,G16
2026-04-16,18:16,LAX,FRA,Primera Clase,1215,865,G2
2026-05-09,23:25,AMS,IST,Turista,450,736,G19
2026-05-05,21:11,FRA,LON,Primera Clase,270,244,G15
2026-05-08,03:29,DXB,IST,Turista,400,372,G20
2026-05-10,00:54,DXB,PAR,Primera Clase,945,831,G6
2026-04-29,20:05,MAD,SIN,Turista,1000,172,G3
2026-04-17,20:47,AMS,SIN,Primera Clase,1283,816,G19
2026-05-05,11:37,DXB,LON,Turista,650,314,G2
2026-04-19,18:23,DXB,AMS,Primera Clase,878,876,G4
2026-04-18,17:43,CAN,DFW,Turista,1200,423,G12
2026-05-03,06:30,DXB,AMS,Primera Clase,878,285,G12
2026-04-20,17:10,MAD,SAO,Turista,1000,844,G1
2026-05-13,05:59,MAD,DFW,Primera Clase,1148,282,G9
2026-04-23,16:07,IST,LON,Turista,900,807,G17
2026-05-02,02:33,LAX,SIN,Primera Clase,1890,470,G13
2026-05-10,10:56,PEK,TYO,Turista,500,299,G14
2026-04-23,17:58,DXB,DFW,Primera Clase,1620,239,G16
2026-05-12,10:35,IST,TYO,Turista,900,297,G5
2026-05-12,19:55,SAO,DFW,Primera Clase,1283,706,G2
2026-05-14,10:50,PEK,MAD,Turista,950,452,G20
2026-05-04,18:02,SIN,IST,Primera Clase,1080,606,G13
2026-04-24,22:48,TYO,DFW,Turista,1350,595,G8
2026-05-01,14:33,PEK,SAO,Primera Clase,2295,386,G5
2026-05-06,13:07,MAD,PAR,Turista,200,362,G17
2026-04-30,18:48,FRA,DFW,Primera Clase,1148,170,G10
2026-04-22,22:31,PEK,SIN,Turista,600,123,G10
2026-04-18,01:14,PEK,LON,Primera Clase,1215,510,G16
2026-05-03,16:49,IST,SIN,Turista,800,106,G7
2026-05-05,18:46,IST,MAD,Primera Clase,675,104,G18
2026-05-09,16:31,MAD,PAR,Turista,200,787,G14
2026-05-05,15:48,SIN,TYO,Primera Clase,945,981,G10
2026-05-02,09:59,PEK,LON,Turista,900,658,G7
2026-04-30,13:37,SIN,TYO,Primera Clase,945,572,G2
2026-05-01,07:34,FRA,PEK,Turista,850,713,G11
2026-04-21,12:01,ATL,FRA,Primera Clase,1080,108,G11
2026-05-04,06:00,DFW,IST,Turista,1000,494,G1
2026-04-22,16:04,TYO,LON,Primera Clase,1350,889,G5
2026-04-27,01:57,SIN,LON,Turista,900,166,G20
2026-04-27,18:30,IST,AMS,Primera Clase,608,824,G16
2026-04-18,16:52,IST,MAD,Turista,500,948,G10
2026-05-10,23:02,FRA,SIN,Primera Clase,1215,278,G3
2026-04-20,23:30,TYO,SIN,Turista,700,991,G19
2026-04-21,21:06,DXB,AMS,Primera Clase,878,462,G20
2026-05-11,16:33,LAX,DXB,Turista,1300,957,G7
2026-05-12,20:50,PEK,PAR,Primera Clase,1283,184,G20
2026-04-23,00:49,ATL,DFW,Turista,200,114,G13
2026-04-27,02:46,CAN,PAR,Primera Clase,1283,437,G5
2026-05-06,04:23,CAN,SIN,Turista,500,334,G12
2026-05-04,13:41,PEK,DFW,Primera Clase,1553,792,G18
2026-04-16,07:05,FRA,LON,Turista,200,590,G16
2026-04-29,03:36,MAD,FRA,Primera Clase,338,299,G7
2026-05-12,21:29,AMS,PEK,Turista,900,184,G7
2026-04-29,10:10,CAN,PEK,Primera Clase,270,410,G17
2026-05-07,21:31,TYO,MAD,Turista,1100,393,G18
2026-04-29,14:07,AMS,TYO,Primera Clase,1350,451,G20
2026-05-03,09:48,SIN,LON,Turista,900,552,G19
2026-04-20,18:33,CAN,LON,Primera Clase,1283,118,G19
2026-04-18,21:04,FRA,PEK,Turista,850,519,G14
2026-04-24,20:17,ATL,LAX,Primera Clase,540,995,G19
2026-05-06,13:30,PAR,AMS,Turista,180,448,G15
2026-04-18,20:36,ATL,SAO,Primera Clase,1215,741,G8
2026-05-06,07:31,DFW,CAN,Turista,1200,265,G15
2026-05-01,19:46,LON,SAO,Primera Clase,1485,961,G17
2026-04-23,18:44,SAO,ATL,Turista,900,454,G12
2026-04-19,18:03,MAD,DFW,Primera Clase,1148,663,G15
2026-05-09,22:37,MAD,PAR,Turista,200,911,G16
2026-05-14,04:06,IST,DXB,Primera Clase,540,823,G20
2026-04-21,22:30,LON,CAN,Turista,950,418,G16
2026-05-10,08:27,LON,PAR,Primera Clase,203,666,G3
2026-05-05,12:43,PAR,MAD,Turista,200,223,G12
2026-04-17,15:35,CAN,SAO,Primera Clase,2295,606,G6
